time	I(R5)
Step Information: R=1  (Step: 1/11)
6.490485759703447e-01	-7.843690e-02
6.500485759703447e-01	-7.847092e-02
6.510485759703447e-01	-7.842959e-02
6.520485759703447e-01	-7.831295e-02
6.530485759703447e-01	-7.812112e-02
6.540485759703447e-01	-7.785425e-02
6.550485759703447e-01	-7.751257e-02
6.560485759703447e-01	-7.709637e-02
6.570485759703447e-01	-7.660601e-02
6.580485759703447e-01	-7.604258e-02
6.590485759703447e-01	-7.540727e-02
6.600485759703447e-01	-7.470096e-02
6.610485759703447e-01	-7.392444e-02
6.620485759703447e-01	-7.307840e-02
6.630485759703447e-01	-7.216336e-02
6.650485759703447e-01	-7.012619e-02
6.660485759703447e-01	-6.900237e-02
6.670485759703447e-01	-6.780545e-02
6.680485759703447e-01	-6.653116e-02
6.690485759703447e-01	-6.517702e-02
6.720485759703447e-01	-6.073067e-02
6.740485759703447e-01	-5.746592e-02
6.760485759703447e-01	-5.397557e-02
6.780485759703447e-01	-5.027330e-02
6.800485759703447e-01	-4.637356e-02
6.820485759703447e-01	-4.229159e-02
6.840485759703447e-01	-3.804327e-02
6.860485759703447e-01	-3.364497e-02
6.880485759703447e-01	-2.911356e-02
6.890485759703447e-01	-2.680331e-02
6.900485759703447e-01	-2.446624e-02
6.910485759703447e-01	-2.210444e-02
6.920485759703447e-01	-1.971979e-02
6.930485759703447e-01	-1.731332e-02
6.940485759703447e-01	-1.487114e-02
6.980485759703448e-01	-4.902123e-03
6.990485759703448e-01	-2.391654e-03
7.000485759703448e-01	1.213364e-04
7.010485759703448e-01	2.634053e-03
7.020485759703448e-01	5.144324e-03
7.060485759703448e-01	1.510976e-02
7.070485759703448e-01	1.754785e-02
7.080485759703448e-01	1.995224e-02
7.090485759703448e-01	2.233478e-02
7.100485759703448e-01	2.469428e-02
7.110485759703448e-01	2.702885e-02
7.130485759703448e-01	3.161474e-02
7.150485759703448e-01	3.607525e-02
7.160485759703448e-01	3.825314e-02
7.180485759703448e-01	4.249376e-02
7.200485759703448e-01	4.656725e-02
7.220485759703448e-01	5.045775e-02
7.240485759703448e-01	5.415006e-02
7.260485759703448e-01	5.762976e-02
7.280485759703448e-01	6.088322e-02
7.310485759703448e-01	6.531157e-02
7.320485759703448e-01	6.665850e-02
7.330485759703448e-01	6.792498e-02
7.340485759703448e-01	6.911467e-02
7.370485759703448e-01	7.225527e-02
7.380485759703448e-01	7.316362e-02
7.390485759703448e-01	7.400293e-02
7.400485759703448e-01	7.477266e-02
7.410485759703448e-01	7.547212e-02
7.420485759703448e-01	7.610048e-02
7.430485759703448e-01	7.665689e-02
7.440485759703448e-01	7.714006e-02
7.450485759703448e-01	7.754903e-02
7.460485759703448e-01	7.788346e-02
7.470485759703448e-01	7.814305e-02
7.480485759703448e-01	7.832758e-02
7.490485759703448e-01	7.843690e-02
7.500485759703448e-01	7.847092e-02
7.510485759703448e-01	7.842959e-02
7.520485759703448e-01	7.831296e-02
7.530485759703448e-01	7.812112e-02
7.540485759703448e-01	7.785425e-02
7.550485759703448e-01	7.751257e-02
7.560485759703448e-01	7.709637e-02
7.570485759703448e-01	7.660601e-02
7.580485759703448e-01	7.604258e-02
7.590485759703448e-01	7.540727e-02
7.600485759703448e-01	7.470096e-02
7.610485759703448e-01	7.392444e-02
7.620485759703448e-01	7.307840e-02
7.630485759703448e-01	7.216336e-02
7.650485759703448e-01	7.012619e-02
7.660485759703448e-01	6.900237e-02
7.670485759703448e-01	6.780545e-02
7.680485759703448e-01	6.653116e-02
7.690485759703448e-01	6.517702e-02
7.720485759703448e-01	6.073067e-02
7.740485759703448e-01	5.746592e-02
7.760485759703448e-01	5.397558e-02
7.780485759703448e-01	5.027330e-02
7.800485759703448e-01	4.637356e-02
7.820485759703448e-01	4.229159e-02
7.840485759703448e-01	3.804327e-02
7.860485759703448e-01	3.364497e-02
7.880485759703448e-01	2.911356e-02
7.890485759703448e-01	2.680331e-02
7.900485759703448e-01	2.446624e-02
7.910485759703448e-01	2.210444e-02
7.920485759703448e-01	1.971980e-02
7.930485759703448e-01	1.731331e-02
7.940485759703448e-01	1.487115e-02
7.980485759703448e-01	4.902128e-03
7.990485759703448e-01	2.391649e-03
8.000485759703448e-01	-1.213315e-04
8.010485759703448e-01	-2.634058e-03
8.020485759703448e-01	-5.144319e-03
8.060485759703448e-01	-1.510976e-02
8.070485759703449e-01	-1.754785e-02
8.080485759703449e-01	-1.995224e-02
8.090485759703449e-01	-2.233479e-02
8.100485759703449e-01	-2.469428e-02
8.110485759703449e-01	-2.702885e-02
8.130485759703449e-01	-3.161474e-02
8.150485759703449e-01	-3.607525e-02
8.160485759703449e-01	-3.825314e-02
8.180485759703449e-01	-4.249376e-02
8.200485759703449e-01	-4.656725e-02
8.220485759703449e-01	-5.045775e-02
8.240485759703449e-01	-5.415006e-02
8.260485759703449e-01	-5.762976e-02
8.280485759703449e-01	-6.088322e-02
8.310485759703449e-01	-6.531157e-02
8.320485759703449e-01	-6.665850e-02
8.330485759703449e-01	-6.792498e-02
8.340485759703449e-01	-6.911467e-02
8.370485759703449e-01	-7.225527e-02
8.380485759703449e-01	-7.316362e-02
8.390485759703449e-01	-7.400293e-02
8.400485759703449e-01	-7.477266e-02
8.410485759703449e-01	-7.547212e-02
8.420485759703449e-01	-7.610048e-02
8.430485759703449e-01	-7.665689e-02
8.440485759703449e-01	-7.714006e-02
8.450485759703449e-01	-7.754903e-02
8.460485759703449e-01	-7.788346e-02
8.470485759703449e-01	-7.814305e-02
8.480485759703449e-01	-7.832758e-02
8.490485759703449e-01	-7.843690e-02
8.500485759703449e-01	-7.847092e-02
8.510485759703449e-01	-7.842959e-02
8.520485759703449e-01	-7.831295e-02
8.530485759703449e-01	-7.812112e-02
8.540485759703449e-01	-7.785425e-02
8.550485759703449e-01	-7.751257e-02
8.560485759703449e-01	-7.709637e-02
8.570485759703449e-01	-7.660601e-02
8.580485759703449e-01	-7.604258e-02
8.590485759703449e-01	-7.540727e-02
8.600485759703449e-01	-7.470096e-02
8.610485759703449e-01	-7.392444e-02
8.620485759703449e-01	-7.307840e-02
8.630485759703449e-01	-7.216336e-02
8.650485759703449e-01	-7.012619e-02
8.660485759703449e-01	-6.900237e-02
8.670485759703449e-01	-6.780545e-02
8.680485759703449e-01	-6.653116e-02
8.690485759703449e-01	-6.517702e-02
8.720485759703449e-01	-6.073067e-02
8.740485759703449e-01	-5.746592e-02
8.760485759703449e-01	-5.397557e-02
8.780485759703449e-01	-5.027330e-02
8.800485759703449e-01	-4.637356e-02
8.820485759703449e-01	-4.229159e-02
8.840485759703449e-01	-3.804327e-02
8.860485759703449e-01	-3.364497e-02
8.880485759703449e-01	-2.911356e-02
8.890485759703449e-01	-2.680331e-02
8.900485759703449e-01	-2.446624e-02
8.910485759703449e-01	-2.210444e-02
8.920485759703449e-01	-1.971980e-02
8.930485759703449e-01	-1.731332e-02
8.940485759703449e-01	-1.487114e-02
8.980485759703449e-01	-4.902124e-03
8.990485759703449e-01	-2.391652e-03
9.000485759703449e-01	1.213350e-04
9.010485759703449e-01	2.634054e-03
9.020485759703449e-01	5.144323e-03
9.060485759703449e-01	1.510976e-02
9.070485759703449e-01	1.754785e-02
9.080485759703449e-01	1.995224e-02
9.090485759703449e-01	2.233478e-02
9.100485759703449e-01	2.469428e-02
9.110485759703449e-01	2.702885e-02
9.130485759703449e-01	3.161474e-02
9.150485759703449e-01	3.607525e-02
9.160485759703449e-01	3.825314e-02
9.180485759703449e-01	4.249376e-02
9.200485759703450e-01	4.656725e-02
9.220485759703450e-01	5.045775e-02
9.240485759703450e-01	5.415006e-02
9.260485759703450e-01	5.762976e-02
9.280485759703450e-01	6.088322e-02
9.310485759703450e-01	6.531157e-02
9.320485759703450e-01	6.665850e-02
9.330485759703450e-01	6.792498e-02
9.340485759703450e-01	6.911467e-02
9.370485759703450e-01	7.225527e-02
9.380485759703450e-01	7.316362e-02
9.390485759703450e-01	7.400293e-02
9.400485759703450e-01	7.477266e-02
9.410485759703450e-01	7.547212e-02
9.420485759703450e-01	7.610048e-02
9.430485759703450e-01	7.665689e-02
9.440485759703450e-01	7.714006e-02
9.450485759703450e-01	7.754903e-02
9.460485759703450e-01	7.788346e-02
9.470485759703450e-01	7.814305e-02
9.480485759703450e-01	7.832758e-02
9.490485759703450e-01	7.843690e-02
9.500485759703450e-01	7.847092e-02
9.510485759703450e-01	7.842959e-02
9.520485759703450e-01	7.831296e-02
9.530485759703450e-01	7.812112e-02
9.540485759703450e-01	7.785425e-02
9.550485759703450e-01	7.751257e-02
9.560485759703450e-01	7.709637e-02
9.570485759703450e-01	7.660601e-02
9.580485759703450e-01	7.604258e-02
9.590485759703450e-01	7.540727e-02
9.600485759703450e-01	7.470096e-02
9.610485759703450e-01	7.392444e-02
9.620485759703450e-01	7.307840e-02
9.630485759703450e-01	7.216336e-02
9.650485759703450e-01	7.012619e-02
9.660485759703450e-01	6.900237e-02
9.670485759703450e-01	6.780545e-02
9.680485759703450e-01	6.653116e-02
9.690485759703450e-01	6.517702e-02
9.720485759703450e-01	6.073067e-02
9.740485759703450e-01	5.746592e-02
9.760485759703450e-01	5.397557e-02
9.780485759703450e-01	5.027330e-02
9.800485759703450e-01	4.637356e-02
9.820485759703450e-01	4.229159e-02
9.840485759703450e-01	3.804327e-02
9.860485759703450e-01	3.364497e-02
9.880485759703450e-01	2.911356e-02
9.890485759703450e-01	2.680331e-02
9.900485759703450e-01	2.446624e-02
9.910485759703450e-01	2.210444e-02
9.920485759703450e-01	1.971980e-02
9.930485759703450e-01	1.731331e-02
9.940485759703450e-01	1.487115e-02
9.980485759703450e-01	4.902127e-03
9.990485759703450e-01	2.391650e-03
1.000000000000000e+00	7.519047e-07
Step Information: R=100.9  (Step: 2/11)
0.000000000000000e+00	4.772375e-20
6.399999818995639e-08	-1.819785e-08
1.279999963799128e-07	-4.006132e-08
2.559999927598255e-07	-1.109380e-07
5.119999855196511e-07	-3.939977e-07
1.023999971039302e-06	-1.374686e-06
2.047999942078604e-06	-3.879969e-06
4.095999884157209e-06	-9.045521e-06
1.161990981320311e-04	-2.907801e-04
2.319184253556428e-04	-5.816154e-04
4.633570798028663e-04	-1.163240e-03
9.262343886973132e-04	-2.326293e-03
1.851989006486207e-03	-4.650658e-03
5.851989006486207e-03	-1.462378e-02
6.851989006486207e-03	-1.701733e-02
7.851989006486208e-03	-1.902794e-02
8.851989006486208e-03	-2.012892e-02
1.285198900648621e-02	-2.326744e-02
1.385198900648621e-02	-2.402681e-02
1.485198900648621e-02	-2.477751e-02
1.585198900648621e-02	-2.552873e-02
1.685198900648622e-02	-2.628385e-02
1.785198900648622e-02	-2.703422e-02
1.885198900648622e-02	-2.778275e-02
1.985198900648622e-02	-2.852338e-02
2.085198900648622e-02	-2.925891e-02
2.285198900648622e-02	-3.069355e-02
2.485198900648622e-02	-3.204799e-02
2.685198900648622e-02	-3.332064e-02
2.785198900648623e-02	-3.389454e-02
2.885198900648623e-02	-3.429267e-02
2.985198900648623e-02	-3.460730e-02
3.085198900648623e-02	-3.488095e-02
3.185198900648623e-02	-3.512459e-02
3.285198900648623e-02	-3.534631e-02
3.385198900648623e-02	-3.554874e-02
3.485198900648623e-02	-3.573540e-02
3.585198900648623e-02	-3.590685e-02
3.685198900648623e-02	-3.606676e-02
3.785198900648623e-02	-3.621126e-02
3.885198900648623e-02	-3.634398e-02
3.985198900648623e-02	-3.646436e-02
4.085198900648623e-02	-3.657344e-02
4.185198900648623e-02	-3.667064e-02
4.285198900648624e-02	-3.675679e-02
4.385198900648624e-02	-3.683129e-02
4.485198900648624e-02	-3.689484e-02
4.585198900648624e-02	-3.694683e-02
4.685198900648624e-02	-3.698792e-02
4.785198900648624e-02	-3.701746e-02
4.885198900648624e-02	-3.703610e-02
4.985198900648624e-02	-3.704322e-02
5.085198900648624e-02	-3.703941e-02
5.185198900648624e-02	-3.702409e-02
5.285198900648624e-02	-3.699785e-02
5.385198900648624e-02	-3.696009e-02
5.485198900648625e-02	-3.691141e-02
5.585198900648625e-02	-3.685118e-02
5.685198900648625e-02	-3.678000e-02
5.785198900648625e-02	-3.669720e-02
5.885198900648625e-02	-3.660334e-02
5.985198900648625e-02	-3.649769e-02
6.085198900648625e-02	-3.638072e-02
6.185198900648625e-02	-3.625156e-02
6.285198900648625e-02	-3.611057e-02
6.385198900648625e-02	-3.595657e-02
6.485198900648625e-02	-3.578775e-02
6.585198900648626e-02	-3.560562e-02
6.685198900648626e-02	-3.540821e-02
6.785198900648626e-02	-3.519239e-02
6.885198900648626e-02	-3.495596e-02
7.085198900648626e-02	-3.439115e-02
7.185198900648626e-02	-3.402575e-02
7.285198900648626e-02	-3.350323e-02
7.485198900648626e-02	-3.224342e-02
7.685198900648627e-02	-3.090085e-02
7.785198900648627e-02	-3.019905e-02
7.885198900648627e-02	-2.948101e-02
7.985198900648627e-02	-2.874383e-02
8.085198900648627e-02	-2.800529e-02
8.185198900648627e-02	-2.725828e-02
8.285198900648627e-02	-2.650904e-02
8.385198900648627e-02	-2.575453e-02
8.485198900648627e-02	-2.500106e-02
8.585198900648627e-02	-2.424565e-02
8.685198900648627e-02	-2.349464e-02
9.085198900648628e-02	-2.036906e-02
9.185198900648628e-02	-1.946962e-02
9.222698900648628e-02	-1.889534e-02
9.272698900648628e-02	-1.792703e-02
9.365418090757766e-02	-1.584328e-02
9.765418090757766e-02	-5.891552e-03
9.865418090757766e-02	-3.382653e-03
9.965418090757766e-02	-8.703665e-04
1.006541809075777e-01	1.642753e-03
1.016541809075777e-01	4.154277e-03
1.026541809075777e-01	6.661728e-03
1.056541809075777e-01	1.413476e-02
1.066541809075777e-01	1.656946e-02
1.076541809075777e-01	1.867878e-02
1.086541809075777e-01	1.996670e-02
1.126541809075777e-01	2.311523e-02
1.136541809075777e-01	2.387774e-02
1.146541809075777e-01	2.462964e-02
1.156541809075777e-01	2.537994e-02
1.166541809075777e-01	2.613435e-02
1.176541809075777e-01	2.688633e-02
1.186541809075777e-01	2.763482e-02
1.196541809075777e-01	2.837767e-02
1.206541809075777e-01	2.911380e-02
1.226541809075777e-01	3.055489e-02
1.246541809075777e-01	3.191713e-02
1.266541809075777e-01	3.319810e-02
1.276541809075777e-01	3.379716e-02
1.286541809075777e-01	3.422110e-02
1.296541809075777e-01	3.454900e-02
1.316541809075777e-01	3.507838e-02
1.326541809075777e-01	3.530400e-02
1.336541809075777e-01	3.551009e-02
1.346541809075777e-01	3.569965e-02
1.356541809075777e-01	3.587408e-02
1.366541809075777e-01	3.603655e-02
1.376541809075777e-01	3.618369e-02
1.386541809075777e-01	3.631866e-02
1.396541809075777e-01	3.644151e-02
1.406541809075777e-01	3.655275e-02
1.416541809075777e-01	3.665234e-02
1.426541809075777e-01	3.674062e-02
1.436541809075777e-01	3.681747e-02
1.446541809075777e-01	3.688314e-02
1.456541809075777e-01	3.693746e-02
1.466541809075777e-01	3.698066e-02
1.476541809075777e-01	3.701253e-02
1.486541809075777e-01	3.703328e-02
1.496541809075777e-01	3.704272e-02
1.506541809075777e-01	3.704103e-02
1.516541809075777e-01	3.702804e-02
1.526541809075777e-01	3.700391e-02
1.536541809075777e-01	3.696847e-02
1.546541809075777e-01	3.692190e-02
1.556541809075777e-01	3.686401e-02
1.566541809075777e-01	3.679495e-02
1.576541809075777e-01	3.671450e-02
1.586541809075777e-01	3.662279e-02
1.596541809075777e-01	3.651953e-02
1.606541809075777e-01	3.640477e-02
1.616541809075777e-01	3.627810e-02
1.626541809075777e-01	3.613942e-02
1.636541809075777e-01	3.598809e-02
1.646541809075777e-01	3.582191e-02
1.656541809075777e-01	3.564288e-02
1.666541809075777e-01	3.544855e-02
1.676541809075777e-01	3.523668e-02
1.686541809075777e-01	3.500457e-02
1.706541809075777e-01	3.445441e-02
1.716541809075777e-01	3.410569e-02
1.726541809075777e-01	3.362289e-02
1.746541809075777e-01	3.237133e-02
1.766541809075777e-01	3.103670e-02
1.776541809075777e-01	3.033960e-02
1.786541809075777e-01	2.962427e-02
1.796541809075777e-01	2.889034e-02
1.806541809075777e-01	2.815169e-02
1.816541809075777e-01	2.740668e-02
1.826541809075777e-01	2.665730e-02
1.836541809075777e-01	2.590415e-02
1.846541809075777e-01	2.514990e-02
1.856541809075777e-01	2.439519e-02
1.866541809075777e-01	2.364273e-02
1.906541809075777e-01	2.052655e-02
1.916541809075777e-01	1.969284e-02
1.926541809075777e-01	1.807732e-02
1.936541809075777e-01	1.584311e-02
1.976541809075777e-01	5.891374e-03
1.986541809075777e-01	3.382831e-03
1.996541809075777e-01	8.701894e-04
2.006541809075778e-01	-1.642576e-03
2.016541809075778e-01	-4.154454e-03
2.026541809075778e-01	-6.661552e-03
2.056541809075778e-01	-1.413493e-02
2.066541809075778e-01	-1.656928e-02
2.076541809075778e-01	-1.867906e-02
2.086541809075778e-01	-1.996590e-02
2.126541809075778e-01	-2.311444e-02
2.136541809075778e-01	-2.387853e-02
2.146541809075778e-01	-2.462886e-02
2.156541809075778e-01	-2.538072e-02
2.166541809075778e-01	-2.613358e-02
2.176541809075778e-01	-2.688709e-02
2.186541809075778e-01	-2.763407e-02
2.196541809075778e-01	-2.837840e-02
2.206541809075778e-01	-2.911309e-02
2.226541809075778e-01	-3.055419e-02
2.246541809075778e-01	-3.191644e-02
2.266541809075778e-01	-3.319743e-02
2.276541809075778e-01	-3.379771e-02
2.286541809075778e-01	-3.422077e-02
2.296541809075778e-01	-3.454925e-02
2.306541809075778e-01	-3.482918e-02
2.316541809075778e-01	-3.507856e-02
2.326541809075778e-01	-3.530383e-02
2.336541809075778e-01	-3.551023e-02
2.346541809075778e-01	-3.569952e-02
2.356541809075778e-01	-3.587420e-02
2.366541809075778e-01	-3.603642e-02
2.376541809075778e-01	-3.618380e-02
2.386541809075778e-01	-3.631854e-02
2.396541809075778e-01	-3.644162e-02
2.406541809075778e-01	-3.655265e-02
2.416541809075778e-01	-3.665244e-02
2.426541809075778e-01	-3.674053e-02
2.436541809075778e-01	-3.681756e-02
2.446541809075778e-01	-3.688305e-02
2.456541809075778e-01	-3.693755e-02
2.466541809075778e-01	-3.698057e-02
2.476541809075778e-01	-3.701261e-02
2.486541809075778e-01	-3.703320e-02
2.496541809075778e-01	-3.704280e-02
2.506541809075778e-01	-3.704095e-02
2.516541809075778e-01	-3.702812e-02
2.526541809075778e-01	-3.700383e-02
2.536541809075778e-01	-3.696855e-02
2.546541809075778e-01	-3.692183e-02
2.556541809075778e-01	-3.686409e-02
2.566541809075778e-01	-3.679487e-02
2.576541809075778e-01	-3.671458e-02
2.586541809075778e-01	-3.662270e-02
2.596541809075778e-01	-3.651962e-02
2.606541809075778e-01	-3.640468e-02
2.616541809075778e-01	-3.627819e-02
2.626541809075778e-01	-3.613932e-02
2.636541809075778e-01	-3.598819e-02
2.646541809075778e-01	-3.582180e-02
2.656541809075778e-01	-3.564301e-02
2.666541809075778e-01	-3.544842e-02
2.676541809075778e-01	-3.523684e-02
2.686541809075778e-01	-3.500440e-02
2.706541809075778e-01	-3.445416e-02
2.716541809075778e-01	-3.410603e-02
2.726541809075778e-01	-3.362228e-02
2.746541809075778e-01	-3.237073e-02
2.766541809075778e-01	-3.103610e-02
2.796541809075778e-01	-2.889092e-02
2.806541809075778e-01	-2.815112e-02
2.816541809075778e-01	-2.740726e-02
2.826541809075778e-01	-2.665673e-02
2.836541809075778e-01	-2.590473e-02
2.846541809075778e-01	-2.514933e-02
2.856541809075778e-01	-2.439577e-02
2.866541809075778e-01	-2.364215e-02
2.906541809075778e-01	-2.052598e-02
2.916541809075778e-01	-1.969333e-02
2.926541809075778e-01	-1.807717e-02
2.936541809075778e-01	-1.584323e-02
2.976541809075778e-01	-5.891494e-03
2.986541809075778e-01	-3.382712e-03
2.996541809075778e-01	-8.703082e-04
3.006541809075778e-01	1.642694e-03
3.016541809075778e-01	4.154335e-03
3.026541809075778e-01	6.661670e-03
3.056541809075778e-01	1.413481e-02
3.066541809075778e-01	1.656940e-02
3.076541809075778e-01	1.867887e-02
3.086541809075778e-01	1.996643e-02
3.126541809075778e-01	2.311498e-02
3.136541809075779e-01	2.387800e-02
3.146541809075779e-01	2.462938e-02
3.156541809075779e-01	2.538019e-02
3.166541809075779e-01	2.613410e-02
3.176541809075779e-01	2.688658e-02
3.186541809075779e-01	2.763457e-02
3.196541809075779e-01	2.837791e-02
3.206541809075779e-01	2.911357e-02
3.226541809075779e-01	3.055466e-02
3.246541809075779e-01	3.191691e-02
3.266541809075779e-01	3.319788e-02
3.276541809075779e-01	3.379734e-02
3.286541809075779e-01	3.422099e-02
3.296541809075779e-01	3.454908e-02
3.306541809075779e-01	3.482932e-02
3.316541809075779e-01	3.507844e-02
3.326541809075779e-01	3.530394e-02
3.336541809075779e-01	3.551014e-02
3.346541809075779e-01	3.569961e-02
3.356541809075779e-01	3.587411e-02
3.366541809075779e-01	3.603650e-02
3.376541809075779e-01	3.618372e-02
3.386541809075779e-01	3.631862e-02
3.396541809075779e-01	3.644154e-02
3.406541809075779e-01	3.655272e-02
3.416541809075779e-01	3.665237e-02
3.426541809075779e-01	3.674059e-02
3.436541809075779e-01	3.681750e-02
3.446541809075779e-01	3.688311e-02
3.456541809075779e-01	3.693749e-02
3.466541809075779e-01	3.698063e-02
3.476541809075779e-01	3.701256e-02
3.486541809075779e-01	3.703326e-02
3.496541809075779e-01	3.704275e-02
3.506541809075779e-01	3.704101e-02
3.516541809075779e-01	3.702806e-02
3.526541809075779e-01	3.700389e-02
3.536541809075779e-01	3.696850e-02
3.546541809075779e-01	3.692188e-02
3.556541809075779e-01	3.686403e-02
3.566541809075779e-01	3.679492e-02
3.576541809075779e-01	3.671453e-02
3.586541809075779e-01	3.662276e-02
3.596541809075779e-01	3.651956e-02
3.606541809075779e-01	3.640474e-02
3.616541809075779e-01	3.627812e-02
3.626541809075779e-01	3.613938e-02
3.636541809075779e-01	3.598812e-02
3.646541809075779e-01	3.582188e-02
3.656541809075779e-01	3.564292e-02
3.666541809075779e-01	3.544851e-02
3.676541809075779e-01	3.523673e-02
3.686541809075779e-01	3.500452e-02
3.706541809075779e-01	3.445433e-02
3.716541809075779e-01	3.410580e-02
3.726541809075779e-01	3.362269e-02
3.746541809075779e-01	3.237113e-02
3.766541809075779e-01	3.103650e-02
3.776541809075779e-01	3.033979e-02
3.786541809075779e-01	2.962407e-02
3.796541809075779e-01	2.889053e-02
3.806541809075779e-01	2.815150e-02
3.816541809075779e-01	2.740687e-02
3.826541809075779e-01	2.665712e-02
3.836541809075779e-01	2.590434e-02
3.846541809075779e-01	2.514971e-02
3.856541809075779e-01	2.439538e-02
3.866541809075779e-01	2.364254e-02
3.906541809075779e-01	2.052636e-02
3.916541809075779e-01	1.969300e-02
3.926541809075779e-01	1.807727e-02
3.936541809075779e-01	1.584315e-02
3.976541809075779e-01	5.891413e-03
3.986541809075779e-01	3.382792e-03
3.996541809075779e-01	8.702285e-04
4.006541809075779e-01	-1.642615e-03
4.016541809075779e-01	-4.154415e-03
4.026541809075779e-01	-6.661591e-03
4.056541809075779e-01	-1.413489e-02
4.066541809075779e-01	-1.656932e-02
4.076541809075779e-01	-1.867900e-02
4.086541809075779e-01	-1.996607e-02
4.126541809075779e-01	-2.311462e-02
4.136541809075779e-01	-2.387835e-02
4.146541809075779e-01	-2.462903e-02
4.156541809075779e-01	-2.538054e-02
4.166541809075779e-01	-2.613375e-02
4.176541809075779e-01	-2.688692e-02
4.186541809075779e-01	-2.763424e-02
4.196541809075779e-01	-2.837824e-02
4.206541809075779e-01	-2.911324e-02
4.226541809075779e-01	-3.055434e-02
4.246541809075779e-01	-3.191660e-02
4.266541809075780e-01	-3.319757e-02
4.276541809075780e-01	-3.379759e-02
4.286541809075780e-01	-3.422084e-02
4.296541809075780e-01	-3.454920e-02
4.306541809075780e-01	-3.482923e-02
4.316541809075780e-01	-3.507853e-02
4.326541809075780e-01	-3.530387e-02
4.336541809075780e-01	-3.551020e-02
4.346541809075780e-01	-3.569955e-02
4.356541809075780e-01	-3.587417e-02
4.366541809075780e-01	-3.603644e-02
4.376541809075780e-01	-3.618378e-02
4.386541809075780e-01	-3.631857e-02
4.396541809075780e-01	-3.644159e-02
4.406541809075780e-01	-3.655268e-02
4.416541809075780e-01	-3.665242e-02
4.426541809075780e-01	-3.674055e-02
4.436541809075780e-01	-3.681754e-02
4.446541809075780e-01	-3.688307e-02
4.456541809075780e-01	-3.693753e-02
4.466541809075780e-01	-3.698059e-02
4.476541809075780e-01	-3.701260e-02
4.486541809075780e-01	-3.703322e-02
4.496541809075780e-01	-3.704279e-02
4.506541809075780e-01	-3.704097e-02
4.516541809075780e-01	-3.702810e-02
4.526541809075780e-01	-3.700385e-02
4.536541809075780e-01	-3.696854e-02
4.546541809075780e-01	-3.692184e-02
4.556541809075780e-01	-3.686407e-02
4.566541809075780e-01	-3.679488e-02
4.576541809075780e-01	-3.671457e-02
4.586541809075780e-01	-3.662272e-02
4.596541809075780e-01	-3.651960e-02
4.606541809075780e-01	-3.640470e-02
4.616541809075780e-01	-3.627817e-02
4.626541809075780e-01	-3.613934e-02
4.636541809075780e-01	-3.598817e-02
4.646541809075780e-01	-3.582182e-02
4.656541809075780e-01	-3.564298e-02
4.666541809075780e-01	-3.544845e-02
4.676541809075780e-01	-3.523680e-02
4.686541809075780e-01	-3.500444e-02
4.706541809075780e-01	-3.445422e-02
4.716541809075780e-01	-3.410595e-02
4.726541809075780e-01	-3.362242e-02
4.746541809075780e-01	-3.237086e-02
4.766541809075780e-01	-3.103623e-02
4.796541809075780e-01	-2.889079e-02
4.806541809075780e-01	-2.815124e-02
4.816541809075780e-01	-2.740713e-02
4.826541809075780e-01	-2.665685e-02
4.836541809075780e-01	-2.590460e-02
4.846541809075780e-01	-2.514945e-02
4.856541809075780e-01	-2.439564e-02
4.866541809075780e-01	-2.364228e-02
4.906541809075780e-01	-2.052611e-02
4.916541809075780e-01	-1.969322e-02
4.926541809075780e-01	-1.807721e-02
4.936541809075780e-01	-1.584320e-02
4.976541809075780e-01	-5.891467e-03
4.986541809075780e-01	-3.382738e-03
4.996541809075780e-01	-8.702819e-04
5.006541809075780e-01	1.642668e-03
5.016541809075780e-01	4.154361e-03
5.026541809075780e-01	6.661644e-03
5.056541809075780e-01	1.413484e-02
5.066541809075780e-01	1.656937e-02
5.076541809075780e-01	1.867891e-02
5.086541809075780e-01	1.996632e-02
5.126541809075780e-01	2.311486e-02
5.136541809075780e-01	2.387812e-02
5.146541809075780e-01	2.462927e-02
5.156541809075780e-01	2.538031e-02
5.166541809075780e-01	2.613398e-02
5.176541809075780e-01	2.688669e-02
5.186541809075780e-01	2.763446e-02
5.196541809075780e-01	2.837802e-02
5.206541809075780e-01	2.911346e-02
5.226541809075780e-01	3.055455e-02
5.246541809075780e-01	3.191680e-02
5.266541809075780e-01	3.319778e-02
5.276541809075780e-01	3.379742e-02
5.286541809075780e-01	3.422094e-02
5.296541809075780e-01	3.454912e-02
5.306541809075780e-01	3.482929e-02
5.316541809075780e-01	3.507847e-02
5.326541809075780e-01	3.530392e-02
5.336541809075780e-01	3.551016e-02
5.346541809075780e-01	3.569959e-02
5.356541809075780e-01	3.587413e-02
5.366541809075780e-01	3.603648e-02
5.376541809075780e-01	3.618374e-02
5.386541809075780e-01	3.631860e-02
5.396541809075780e-01	3.644156e-02
5.406541809075780e-01	3.655270e-02
5.416541809075780e-01	3.665239e-02
5.426541809075780e-01	3.674058e-02
5.436541809075780e-01	3.681751e-02
5.446541809075780e-01	3.688310e-02
5.456541809075780e-01	3.693751e-02
5.466541809075780e-01	3.698062e-02
5.476541809075780e-01	3.701257e-02
5.486541809075780e-01	3.703324e-02
5.496541809075780e-01	3.704276e-02
5.506541809075780e-01	3.704100e-02
